ID,GENDER,CUSTOMER_RISK_STATUS,INDUSTRY,RESIDENCE,CUSTOMER_STATUS,SEGMENT,BRANCH,PROMISE_SUCCESS,OUTCOME,TIME_STAMP,ACTIVITY,VERSION_NUMBER,GROUP_NAME,DELINQUENCY_STRING,DELINQUENT_STATUS,DAO_AREA,LOAN_STATUS,REPAY_FREQUENCY,REPAY_CURRENCY,LOAN_TYPE,STAGE
366196,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA ROAD MALL BRANCH",NO,RESTRUCTURE,"2020-11-02 14:14",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o27D e0F",KES,,NULL
366488,MALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","ELDORET BRANCH, ELDORET",NO,RESTRUCTURE,"2020-10-19 16:19",CALL,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CLOSE,"e0Y e1M e0W o9D e0F",KES,"LOAN - ASSET FINANCE",NULL
366710,FEMALE,A5,4220,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,PTP,"2021-03-19 17:02",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o16D e0F",KES,"LOAN - ASSET FINANCE",NULL
366712,FEMALE,B10,3025,KE,"NORMAL CLIENT","PERSONAL BANKING","MERU BRANCH",NO,PTP,"2021-03-11 11:15",CALL,NULL,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
366776,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA ROAD MALL BRANCH",NO,PTP,"2021-03-02 14:16",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o29D e0F",KES,"LOAN - ASSET FINANCE",NULL
367072,MALE,A5,3479,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-11-20 10:30",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o12D e0F",KES,,NULL
367080,MALE,A5,3478,KE,"NORMAL CLIENT","PERSONAL BANKING","MALL BRANCH",NO,NONE,"2020-11-12 15:26",NONE,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o9D e0F",KES,"LOAN - ASSET FINANCE",NULL
367269,MALE,B10,2110,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA ROAD MALL BRANCH",NO,RESTRUCTURE,"2020-10-13 11:09",CALL,NULL,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",EXPIRED,"e0Y e1M e0W o24D e0F",KES,"LOAN - ASSET FINANCE",NULL
367358,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2021-01-11 09:17",EMAIL,2,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
367602,MALE,A5,2110,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,NONE,"2020-11-12 15:26",NONE,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",EXPIRED,"e0Y e1M e0W o12D e0F",KES,"LOAN - ASSET FINANCE",NULL
367856,MALE,A5,3478,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-01-06 11:45",EMAIL,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CLOSE,"e0Y e1M e0W o1D e0F",KES,,NULL
368077,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,PTP,"2021-04-15 10:14",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o1D e0F",KES,"LOAN - ASSET FINANCE",NULL
368241,MALE,A5,1896,KE,"NORMAL CLIENT","PERSONAL BANKING","JUNCTION BRANCH",NO,NONE,"2020-11-12 15:26:46",NONE,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o16D e0F",KES,"LOAN - ASSET FINANCE",NULL
368272,FEMALE,A5,3020,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA BRANCH, THIKA",NO,RESTRUCTURE,"2020-11-30 14:57",CALL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
368383,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","MOI AVENUE BRANCH, MOMBASA",NO,PTP,"2021-05-10 14:35",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o27D e0F",KES,"LOAN - ASSET FINANCE",NULL
368447,MALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","JUNCTION BRANCH",NO,NONE,"2020-11-12 15:26",NONE,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
368546,FEMALE,A5,3478,KE,"NORMAL CLIENT","PERSONAL BANKING","MERU BRANCH",NO,PTP,"2021-03-25 08:21",EMAIL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o11D e0F",KES,"LOAN - ASSET FINANCE",NULL
368738,MALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","ABC BRANCH",NO,PTP,"2020-12-01 11:33",CALL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
369017,MALE,A5,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","RIVERSIDE BRANCH",NO,PTP,"2021-03-16 15:42",CALL,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
369326,FEMALE,A5,3478,KE,"NORMAL CLIENT","PERSONAL BANKING","KAREN OFFICE PARK",NO,PTP,"2021-01-19 11:33",CALL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o7D e0F",KES,,NULL
369437,MALE,B11,1865,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-11-24 12:14:36",CALL,1,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
369575,MALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA BRANCH, THIKA",NO,RESTRUCTURE,"2020-11-05 09:59",CALL,NULL,HP,"PERSONAL BANKING",A5,"PLATINUM BANKING",CURRENT,"e0Y e1M e0W o15D e0F",KES,"LOAN - ASSET FINANCE",NULL
370064,MALE,B11,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","RIVERSIDE BRANCH",NO,RESTRUCTURE,"2020-11-18 13:35",CALL,NULL,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o20D e0F",KES,"LOAN - ASSET FINANCE",NULL
370092,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","HARAMBEE BRANCH",NO,PTP,"2021-02-19 15:28",EMAIL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
370155,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","LUNGA LUNGA SQUARE",NO,RESTRUCTURE,"2020-10-07 12:02",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o12D e0F",KES,"LOAN - ASSET FINANCE",NULL
370172,MALE,A5,3220,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA BRANCH, THIKA",NO,RESTRUCTURE,"2020-11-02 15:11",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
370210,MALE,B11,3479,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-10-13 15:37",CALL,NULL,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o14D e0F",KES,"LOAN - ASSET FINANCE",NULL
370340,FEMALE,A5,3220,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,PTP,"2021-04-16 15:03",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
371169,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,NONE,"2020-11-12 15:26",NONE,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o27D e0F",KES,,NULL
371536,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","CHANGAMWE BRANCH, MOMBASA",NO,PTP,"2021-01-27 10:45",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W e0D e0F",KES,"Saloon Cars",NULL
372090,MALE,B12,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,RESTRUCTURE,"2020-11-02 10:54",CALL,NULL,HP,"PERSONAL BANKING",B12,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
373356,MALE,A5,4805,KE,"NORMAL CLIENT","PERSONAL BANKING","MALL BRANCH",NO,PTP,"2021-02-19 16:37",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CLOSE,"e0Y e1M e0W o16D e0F",KES,,NULL
374095,FEMALE,A5,3435,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-05-07 09:13",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
374256,MALE,A5,3020,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-11-24 12:12",CALL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
374283,FEMALE,B11,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA BRANCH, THIKA",NO,RESTRUCTURE,"2020-11-03 12:57",CALL,NULL,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
374397,FEMALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-10-23 11:32",CALL,NULL,HP,"PERSONAL BANKING",A5,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o21D e0F",KES,,NULL
374680,MALE,A5,1835,KE,"NORMAL CLIENT","PERSONAL BANKING","KISUMU BRANCH",NO,RESTRUCTURE,"2021-01-06 16:24",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o26D e0F",KES,,NULL
374876,FEMALE,A5,2205,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-03-03 11:01",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",PENDING.CLOSURE,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
375089,MALE,A5,3605,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-03-16 16:57",EMAIL,2,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
375167,FEMALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,RESTRUCTURE,"2020-11-19 14:38",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
375577,MALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","ELDORET BRANCH, ELDORET",NO,PTP,"2021-05-10 11:30",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
375596,MALE,A5,3478,KE,"NORMAL CLIENT","PERSONAL BANKING","NAROK BRANCH",NO,NONE,"2021-10-08 18:06:12",NONE,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o24D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
375628,MALE,B10,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",YES,RESTRUCTURE,"2020-10-28 12:47",CALL,NULL,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o2D e0F",KES,"LOAN - ASSET FINANCE",NULL
375801,MALE,A5,2620,KE,"NORMAL CLIENT","PERSONAL BANKING","HARAMBEE BRANCH",NO,RESTRUCTURE,"2021-01-06 12:22",CALL,NULL,HP,"PERSONAL BANKING",A5,"SME BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
375881,MALE,A5,1805,KE,"NORMAL CLIENT","PERSONAL BANKING","GARDEN CITY MALL BRANCH, NAIROBI",NO,PTP,"2021-04-07 09:25",CALL,2,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
375895,FEMALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-10-19 09:40",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o17D e0F",KES,"LOAN - ASSET FINANCE",NULL
375959,FEMALE,B9,2605,KE,"NORMAL CLIENT","PERSONAL BANKING","KISUMU BRANCH",NO,NONE,"2020-11-12 15:26:43",NONE,1,HP,"PERSONAL BANKING",B9,"SME BANKING",CURRENT,"e0Y e1M e0W o23D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
376117,MALE,B10,3605,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,RESTRUCTURE,"2020-10-26 12:30",CALL,1,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
376121,MALE,A5,4430,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",YES,PTP,"2020-12-04 11:09",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o20D e0F",KES,"LOAN - ASSET FINANCE",NULL
376135,FEMALE,A5,2110,KE,"NORMAL CLIENT","PERSONAL BANKING","NAROK BRANCH",NO,RESTRUCTURE,"2020-11-13 09:45",CALL,NULL,CORMMERCIAL,"PERSONAL BANKING",A5,"PLATINUM BANKING",CLOSE,"e0Y e1M e0W o25D e0F",KES,,NULL
376401,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","KAREN OFFICE PARK",NO,PTP,"2021-03-11 10:40",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"PLATINUM BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
376457,MALE,B9,3478,KE,"NORMAL CLIENT","PERSONAL BANKING","KILIMANI BRANCH",NO,PTP,"2020-11-30 14:03:23",CALL,1,HP,"PERSONAL BANKING",B9,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
376477,MALE,A5,2205,KE,"NORMAL CLIENT","PERSONAL BANKING","SAMEER PARK BRANCH",NO,PTP,"2021-01-27 11:46",EMAIL,3,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o14D e0F",KES,"LOAN - ASSET FINANCE",NULL
376519,FEMALE,B10,3478,KE,"NORMAL CLIENT","PERSONAL BANKING","JUNCTION BRANCH",NO,PTP,"2021-01-08 14:08",CALL,1,HP,"PERSONAL BANKING",B10,"GO BANKING",CLOSE,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
376569,MALE,B10,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","HARAMBEE BRANCH",NO,RESTRUCTURE,"2020-11-19 11:53",CALL,NULL,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o25D e0F",KES,,NULL
376637,MALE,B11,3810,KE,"NORMAL CLIENT","PERSONAL BANKING","SAMEER PARK BRANCH",NO,RESTRUCTURE,"2020-10-07 11:43",CALL,NULL,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o10D e0F",KES,,NULL
376779,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","KITENGELA BRANCH",NO,PTP,"2021-03-15 14:22",EMAIL,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o12D e0F",KES,"LOAN - ASSET FINANCE",NULL
376874,MALE,B10,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","PRESTIGE BRANCH",NO,RESTRUCTURE,"2020-10-16 11:51:22",CALL,1,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o9D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
376927,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","KITENGELA BRANCH",NO,PTP,"2021-04-09 10:48",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",PENDING.CLOSURE,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
377088,MALE,A5,3420,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-10-16 09:26",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o15D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
377124,FEMALE,A5,2205,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-10-26 13:53",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
377125,FEMALE,B9,1430,KE,"NORMAL CLIENT","PERSONAL BANKING","ELDORET BRANCH, ELDORET",NO,RESTRUCTURE,"2021-02-19 09:55:12",CALL,1,HP,"PERSONAL BANKING",B9,"GO BANKING",CURRENT,"e0Y e1M e0W o16D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
377266,MALE,A5,1845,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,PTP,"2021-01-28 09:33",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
377717,MALE,B11,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","KILIMANI BRANCH",NO,RESTRUCTURE,"2020-10-12 09:46",CALL,NULL,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o15D e0F",KES,,NULL
377921,MALE,A5,4220,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-03-15 08:33",CALL,2,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
377936,MALE,B9,3020,KE,"NORMAL CLIENT","PERSONAL BANKING","MERU BRANCH",NO,RESTRUCTURE,"2020-10-22 11:53:47",CALL,1,HP,"PERSONAL BANKING",B9,"GOLD BANKING",CURRENT,"e0Y e1M e0W o8D e0F",KES,"LOAN - ASSET FINANCE",NULL
378009,MALE,A5,1898,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",YES,PTP,"2021-01-27 12:54",CALL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o3D e0F",KES,,NULL
378033,MALE,A5,2410,KE,"NORMAL CLIENT","PERSONAL BANKING","KISUMU BRANCH",NO,PTP,"2021-03-04 09:07",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"SME BANKING",CURRENT,"e0Y e1M e0W o27D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
378083,MALE,A5,2110,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-11-23 14:50",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
378102,MALE,A5,3465,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-03-11 14:55",CALL,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
378171,MALE,A5,2410,KE,"NORMAL CLIENT","PERSONAL BANKING","KISUMU BRANCH",NO,PTP,"2021-02-01 09:48",EMAIL,2,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
378429,FEMALE,A5,2410,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA BRANCH, THIKA",NO,NONE,"2020-11-12 15:26",NONE,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
378648,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","ELDORET BRANCH, ELDORET",NO,PTP,"2021-01-28 09:57",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
379396,MALE,A5,2120,KE,"NORMAL CLIENT","PERSONAL BANKING","VILLAGE MARKET BRANCH, NAIROBI",NO,NONE,"2020-11-12 15:26",NONE,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
379442,NULL,B11,3250,KE,"NORMAL CLIENT","BUSINESS BANKING","KILIMANI BRANCH",NO,"FULL AND FINAL","2021-07-28 11:46",EMAIL,NULL,HP,"BUSINESS BANKING",B11,"CREDIT COLLECTIONS",EXPIRED,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
379490,MALE,B20,2410,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",YES,NULL,"2021-04-14 16:27:31",NULL,2,HP,"PERSONAL BANKING",B20,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
379511,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","KISUMU BRANCH",NO,PTP,"2021-03-15 15:35",CALL,1,HP,"PERSONAL BANKING",A5,"BUSINESS BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
379722,MALE,B9,3240,KE,"NORMAL CLIENT","PERSONAL BANKING","MALL BRANCH",NO,PTP,"2021-06-14 15:41:34",CALL,1,HP,"PERSONAL BANKING",B9,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
379735,MALE,A5,2810,KE,"NORMAL CLIENT","PERSONAL BANKING","RONGAI BRANCH",NO,PTP,"2021-04-19 10:06",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
379775,MALE,B11,3470,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,NONE,"2020-11-12 15:26:46",NONE,1,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
379784,FEMALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-04-19 16:16",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
379866,MALE,A5,2620,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-11-04 10:45",CALL,2,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
379881,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","KISUMU BRANCH",NO,RESTRUCTURE,"2021-01-06 10:21",CALL,NULL,HP,"PERSONAL BANKING",A5,"SME BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
380286,MALE,A5,4245,KE,"NORMAL CLIENT","PERSONAL BANKING","JUNCTION BRANCH",NO,PTP,"2021-04-23 08:40",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
380359,FEMALE,A5,3020,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-10-27 11:27",CALL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
380600,MALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,PTP,"2021-01-27 12:24",EMAIL,2,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
380622,FEMALE,A5,3478,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-10-27 11:28",CALL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
380889,MALE,A5,1855,KE,"NORMAL CLIENT","PERSONAL BANKING","BURU BURU BRANCH",NO,RESTRUCTURE,"2021-01-18 08:25",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
